district,week_start,outflows
Bu'aale,2018-02-12,8
Bu'aale,2018-02-19,14
Bu'aale,2018-02-26,29
Bu'aale,2018-03-05,41
Bu'aale,2018-03-12,6
Bu'aale,2018-03-19,20
Bu'aale,2018-03-26,28
Bu'aale,2018-04-02,30
Bu'aale,2018-04-09,277
Bu'aale,2018-04-16,676
Bu'aale,2018-04-23,717
Bu'aale,2018-04-30,311
Bu'aale,2018-05-07,21
Bu'aale,2018-05-14,138
Bu'aale,2018-05-21,12
Bu'aale,2018-05-28,16
Bu'aale,2018-06-04,8
Bu'aale,2018-06-11,20
Bu'aale,2018-06-18,12
Bu'aale,2018-06-25,6
Bu'aale,2018-07-02,9
Bu'aale,2018-07-09,5
Bu'aale,2018-07-16,25
Bu'aale,2018-07-23,11
Bu'aale,2018-07-30,34
Bu'aale,2018-08-06,5
Bu'aale,2018-08-20,14
Bu'aale,2018-08-27,317
Bu'aale,2018-09-03,50
Bu'aale,2018-09-10,16
Bu'aale,2018-09-17,11
Bu'aale,2018-09-24,16
Bu'aale,2018-10-08,18
Bu'aale,2018-10-15,10
Bu'aale,2018-10-22,16
Bu'aale,2018-10-29,37
Bu'aale,2018-11-05,34
Bu'aale,2018-11-12,26
Bu'aale,2018-11-26,23
Bu'aale,2018-12-03,6
Bu'aale,2018-12-10,29
Bu'aale,2018-12-17,30
Bu'aale,2018-12-24,74
Bu'aale,2019-01-07,101
Bu'aale,2019-01-28,37
Bu'aale,2019-02-04,66
Bu'aale,2019-02-11,17
Bu'aale,2019-02-18,24
Bu'aale,2019-02-25,41
Bu'aale,2019-03-04,7
Bu'aale,2019-03-11,7
Bu'aale,2019-03-18,153
Bu'aale,2019-03-25,314
Bu'aale,2019-04-01,26
Bu'aale,2019-04-08,225
Bu'aale,2019-04-15,37
Bu'aale,2019-04-22,48
Bu'aale,2019-04-29,21
Bu'aale,2019-05-06,35
Bu'aale,2019-05-13,14
Bu'aale,2019-05-20,8
Bu'aale,2019-06-03,6
Bu'aale,2019-06-10,49
Bu'aale,2019-06-17,19
Bu'aale,2019-07-01,34
Bu'aale,2019-07-15,89
Bu'aale,2019-07-22,37
Bu'aale,2019-07-29,8
Bu'aale,2019-08-05,9
Bu'aale,2019-08-12,5
Bu'aale,2019-08-19,40
Bu'aale,2019-08-26,5
Bu'aale,2019-09-02,6
Bu'aale,2019-09-09,9
Bu'aale,2019-09-23,40
Bu'aale,2019-09-30,6
Bu'aale,2019-10-07,288
Bu'aale,2019-10-14,382
Bu'aale,2019-10-21,103
Bu'aale,2019-10-28,139
Bu'aale,2019-11-04,54
Bu'aale,2019-11-11,138
Bu'aale,2019-11-18,161
Bu'aale,2019-11-25,60
Bu'aale,2019-12-02,210
Bu'aale,2019-12-09,13
Bu'aale,2019-12-16,81
Bu'aale,2019-12-23,4
Bu'aale,2019-12-30,67
Bu'aale,2020-01-06,38
Bu'aale,2020-01-20,4
Bu'aale,2020-01-27,6
Bu'aale,2020-02-03,32
Bu'aale,2020-02-10,70
Bu'aale,2020-02-24,16
Bu'aale,2020-03-02,26
Bu'aale,2020-03-09,34
Bu'aale,2020-03-16,5
Bu'aale,2020-03-23,14
Bu'aale,2020-03-30,9
Bu'aale,2020-04-06,8
Bu'aale,2020-04-13,6
Bu'aale,2020-04-27,192
Bu'aale,2020-05-04,903
Bu'aale,2020-05-11,200
Bu'aale,2020-05-18,177
Bu'aale,2020-05-25,43
Bu'aale,2020-06-01,64
Bu'aale,2020-06-08,32
Bu'aale,2020-06-15,12
Bu'aale,2020-06-22,27
Bu'aale,2020-06-29,42
Bu'aale,2020-07-06,26
Bu'aale,2020-07-13,17
Bu'aale,2020-08-03,4
Bu'aale,2020-08-10,38
Bu'aale,2020-08-17,24
Bu'aale,2020-08-24,13
Bu'aale,2020-08-31,38
Bu'aale,2020-09-07,29
Bu'aale,2020-09-14,5
Bu'aale,2020-09-21,6
Bu'aale,2020-09-28,18
Bu'aale,2020-10-05,6
Bu'aale,2020-10-12,8
Bu'aale,2020-10-26,6
Bu'aale,2020-11-02,755
Bu'aale,2020-11-09,120
Bu'aale,2020-11-16,129
Bu'aale,2020-11-23,155
Bu'aale,2020-11-30,126
Bu'aale,2020-12-07,35
Bu'aale,2020-12-14,99
Bu'aale,2020-12-21,36
Bu'aale,2021-01-11,9
Bu'aale,2021-01-18,4
Bu'aale,2021-01-25,6
Bu'aale,2021-02-08,8
Bu'aale,2021-02-22,67
Bu'aale,2021-03-01,7
Bu'aale,2021-03-08,22
Bu'aale,2021-03-22,34
Bu'aale,2021-03-29,19
Bu'aale,2021-04-05,15
Bu'aale,2021-04-12,12
Bu'aale,2021-04-19,41
Bu'aale,2021-04-26,20
Bu'aale,2021-05-03,33
Bu'aale,2021-05-10,23
Bu'aale,2021-05-17,36
Bu'aale,2021-05-24,25
Bu'aale,2021-05-31,60
Bu'aale,2021-06-07,121
Bu'aale,2021-06-14,90
Bu'aale,2021-06-21,120
Bu'aale,2021-06-28,142
Bu'aale,2021-07-05,197
Bu'aale,2021-07-12,122
Bu'aale,2021-07-19,49
Bu'aale,2021-07-26,30
Bu'aale,2021-08-02,93
Bu'aale,2021-08-09,70
Bu'aale,2021-08-16,27
Bu'aale,2021-08-23,24
Bu'aale,2021-08-30,45
Bu'aale,2021-09-06,128
Bu'aale,2021-09-13,172
Bu'aale,2021-09-20,86
Bu'aale,2021-09-27,83
Bu'aale,2021-10-04,64
Bu'aale,2021-10-11,134
Bu'aale,2021-10-18,91
Bu'aale,2021-10-25,169
Bu'aale,2021-11-01,45
Bu'aale,2021-11-08,173
Bu'aale,2021-11-15,235
Bu'aale,2021-11-22,310
Bu'aale,2021-11-29,203
Bu'aale,2021-12-06,92
Bu'aale,2021-12-13,72
Bu'aale,2021-12-20,37
Bu'aale,2022-01-03,136
Bu'aale,2022-01-10,13
Bu'aale,2022-01-17,30
Bu'aale,2022-01-24,86
Bu'aale,2022-01-31,45
Bu'aale,2022-02-07,50
Bu'aale,2022-02-14,222
Bu'aale,2022-02-28,143
Bu'aale,2022-03-07,193
Bu'aale,2022-03-14,209
Bu'aale,2022-03-21,64
Bu'aale,2022-03-28,99
Bu'aale,2022-04-04,43
Bu'aale,2022-04-11,89
Bu'aale,2022-04-18,17
Bu'aale,2022-04-25,1
Bu'aale,2022-05-02,69
Bu'aale,2022-05-09,195
Bu'aale,2022-05-16,55
Bu'aale,2022-05-23,125
Bu'aale,2022-05-30,128
Bu'aale,2022-06-06,64
Bu'aale,2022-06-13,315
Bu'aale,2022-06-20,92
Bu'aale,2022-06-27,92
Bu'aale,2022-07-04,44
Bu'aale,2022-07-11,74
Bu'aale,2022-07-18,61
Bu'aale,2022-07-25,96
Bu'aale,2022-08-01,21
Bu'aale,2022-08-08,14
Bu'aale,2022-08-15,161
Bu'aale,2022-08-22,31
Bu'aale,2022-08-29,7
Bu'aale,2022-09-05,79
Bu'aale,2022-09-12,106
Bu'aale,2022-09-26,16
Bu'aale,2022-10-03,129
Bu'aale,2022-10-17,431
Bu'aale,2022-10-24,61
Bu'aale,2022-10-31,206
Bu'aale,2022-11-07,65
Bu'aale,2022-11-14,48
Bu'aale,2022-11-21,66
Bu'aale,2022-11-28,46
Bu'aale,2022-12-05,157
Bu'aale,2022-12-12,8
Bu'aale,2022-12-19,158
Bu'aale,2022-12-26,38
Bu'aale,2023-01-02,35
Bu'aale,2023-01-09,196
Bu'aale,2023-01-16,31
Bu'aale,2023-01-30,15
Bu'aale,2023-02-06,131
Bu'aale,2023-02-13,34
Bu'aale,2023-02-20,60
Bu'aale,2023-02-27,82
Bu'aale,2023-03-06,112
Bu'aale,2023-03-13,164
Bu'aale,2023-03-20,47
Bu'aale,2023-03-27,95
Bu'aale,2023-04-03,116
Bu'aale,2023-04-10,131
Bu'aale,2023-04-17,93
Bu'aale,2023-04-24,59
Bu'aale,2023-05-01,112
Bu'aale,2023-05-08,241
Bu'aale,2023-05-15,177
Bu'aale,2023-05-22,168
Bu'aale,2023-05-29,126
Bu'aale,2023-06-05,257
Bu'aale,2023-06-12,274
Bu'aale,2023-06-19,190
Bu'aale,2023-06-26,120
Bu'aale,2023-07-03,204
Bu'aale,2023-07-10,354
Bu'aale,2023-07-17,382
Bu'aale,2023-07-24,408
Bulo Burto,2017-01-23,3
Bulo Burto,2017-02-20,53
Bulo Burto,2017-02-27,5
Bulo Burto,2017-03-06,984
Bulo Burto,2017-03-13,144
Bulo Burto,2017-03-20,984
Bulo Burto,2017-04-17,5
Bulo Burto,2017-05-01,258
Bulo Burto,2017-05-08,8
Bulo Burto,2017-05-29,32
Bulo Burto,2017-06-05,6
Bulo Burto,2017-06-12,5
Bulo Burto,2017-06-19,6
Bulo Burto,2017-06-26,207
Bulo Burto,2017-07-03,157
Bulo Burto,2017-07-10,742
Bulo Burto,2017-07-17,29
Bulo Burto,2017-07-24,13
Bulo Burto,2017-07-31,132
Bulo Burto,2017-08-07,5
Bulo Burto,2017-08-14,11
Bulo Burto,2017-08-21,25
Bulo Burto,2017-09-04,12
Bulo Burto,2017-09-11,5
Bulo Burto,2017-10-02,9
Bulo Burto,2017-10-09,18
Bulo Burto,2017-10-30,29
Bulo Burto,2017-11-06,4
Bulo Burto,2017-11-13,5
Bulo Burto,2017-11-20,25
Bulo Burto,2017-11-27,8
Bulo Burto,2017-12-04,6
Bulo Burto,2017-12-11,4
Bulo Burto,2017-12-18,23
Bulo Burto,2017-12-25,17
Bulo Burto,2018-01-01,5
Bulo Burto,2018-01-08,21
Bulo Burto,2018-01-22,6
Bulo Burto,2018-01-29,11
Bulo Burto,2018-02-12,25
Bulo Burto,2018-02-19,21
Bulo Burto,2018-02-26,6
Bulo Burto,2018-03-19,7
Bulo Burto,2018-03-26,5
Bulo Burto,2018-04-02,5
Bulo Burto,2018-04-09,4
Bulo Burto,2018-04-16,13
Bulo Burto,2018-04-30,6
Bulo Burto,2018-05-07,6
Bulo Burto,2018-05-14,6
Bulo Burto,2018-05-21,7
Bulo Burto,2018-05-28,5
Bulo Burto,2018-06-04,16
Bulo Burto,2018-06-25,12
Bulo Burto,2018-07-02,720
Bulo Burto,2018-07-09,20
Bulo Burto,2018-07-16,30
Bulo Burto,2018-07-30,48
Bulo Burto,2018-08-13,106
Bulo Burto,2018-08-27,21
Bulo Burto,2018-09-03,63
Bulo Burto,2018-09-10,8
Bulo Burto,2018-09-17,10
Bulo Burto,2018-09-24,6020
Bulo Burto,2018-10-01,1161
Bulo Burto,2018-10-08,20
Bulo Burto,2018-10-15,45
Bulo Burto,2018-10-22,30
Bulo Burto,2018-10-29,23
Bulo Burto,2018-11-05,20
Bulo Burto,2018-11-19,11
Bulo Burto,2018-11-26,20
Bulo Burto,2018-12-03,150
Bulo Burto,2018-12-10,4
Bulo Burto,2018-12-24,9
Bulo Burto,2019-01-07,9
Bulo Burto,2019-01-14,689
Bulo Burto,2019-01-21,523
Bulo Burto,2019-01-28,225
Bulo Burto,2019-02-04,11
Bulo Burto,2019-02-11,15
Bulo Burto,2019-02-18,33
Bulo Burto,2019-02-25,129
Bulo Burto,2019-03-04,21
Bulo Burto,2019-03-11,82
Bulo Burto,2019-03-25,5
Bulo Burto,2019-04-15,4
Bulo Burto,2019-04-22,108
Bulo Burto,2019-04-29,555
Bulo Burto,2019-05-06,7
Bulo Burto,2019-05-20,5
Bulo Burto,2019-06-03,16
Bulo Burto,2019-06-17,126
Bulo Burto,2019-06-24,5
Bulo Burto,2019-07-01,149
Bulo Burto,2019-07-08,16
Bulo Burto,2019-07-15,481
Bulo Burto,2019-07-29,3
Bulo Burto,2019-08-12,4
Bulo Burto,2019-08-26,8
Bulo Burto,2019-09-02,138
Bulo Burto,2019-09-09,166
Bulo Burto,2019-09-16,64
Bulo Burto,2019-09-23,293
Bulo Burto,2019-09-30,34
Bulo Burto,2019-10-07,52
Bulo Burto,2019-10-21,2034
Bulo Burto,2019-10-28,4832
Bulo Burto,2019-12-23,19
Bulo Burto,2019-12-30,20
Bulo Burto,2020-01-06,5
Bulo Burto,2020-01-13,5
Bulo Burto,2020-01-20,46
Bulo Burto,2020-01-27,402
Bulo Burto,2020-02-03,397
Bulo Burto,2020-02-10,64
Bulo Burto,2020-02-17,124
Bulo Burto,2020-03-02,128
Bulo Burto,2020-03-09,6
Bulo Burto,2020-03-23,102
Bulo Burto,2020-04-06,6
Bulo Burto,2020-04-13,102
Bulo Burto,2020-05-18,78744
Bulo Burto,2020-06-15,6
Bulo Burto,2020-06-22,29
Bulo Burto,2020-07-06,25
Bulo Burto,2020-07-13,6
Bulo Burto,2020-08-03,35
Bulo Burto,2020-08-10,15
Bulo Burto,2020-08-24,14
Bulo Burto,2020-08-31,20
Bulo Burto,2020-09-21,4
Bulo Burto,2020-09-28,18
Bulo Burto,2020-10-05,48
Bulo Burto,2020-10-12,33
Bulo Burto,2020-10-19,23
Bulo Burto,2020-10-26,31
Bulo Burto,2020-11-02,20
Bulo Burto,2020-11-09,9
Bulo Burto,2020-11-30,17
Bulo Burto,2020-12-07,111
Bulo Burto,2021-01-04,16
Bulo Burto,2021-01-11,15
Bulo Burto,2021-01-25,10
Bulo Burto,2021-02-01,164
Bulo Burto,2021-02-08,8
Bulo Burto,2021-02-15,117
Bulo Burto,2021-02-22,37
Bulo Burto,2021-03-01,4
Bulo Burto,2021-03-08,27
Bulo Burto,2021-03-22,8
Bulo Burto,2021-03-29,41
Bulo Burto,2021-04-05,56
Bulo Burto,2021-04-12,4
Bulo Burto,2021-04-19,115
Bulo Burto,2021-05-03,6
Bulo Burto,2021-05-10,8
Bulo Burto,2021-05-24,9
Bulo Burto,2021-05-31,17
Bulo Burto,2021-06-07,12
Bulo Burto,2021-06-14,23
Bulo Burto,2021-06-28,216
Bulo Burto,2021-07-12,6
Bulo Burto,2021-07-26,12
Bulo Burto,2021-08-02,30
Bulo Burto,2021-08-09,5
Bulo Burto,2021-08-23,17
Bulo Burto,2021-08-30,108
Bulo Burto,2021-09-06,39
Bulo Burto,2021-09-13,18
Bulo Burto,2021-10-04,4
Bulo Burto,2021-10-11,97
Bulo Burto,2021-11-08,14
Bulo Burto,2021-11-15,6
Bulo Burto,2021-12-06,11
Bulo Burto,2021-12-20,29
Bulo Burto,2021-12-27,438
Bulo Burto,2022-01-03,31
Bulo Burto,2022-01-10,18
Bulo Burto,2022-01-24,13
Bulo Burto,2022-02-07,163
Bulo Burto,2022-03-07,13
Bulo Burto,2022-03-14,20
Bulo Burto,2022-04-11,17
Bulo Burto,2022-04-18,42
Bulo Burto,2022-05-02,26
Bulo Burto,2022-05-16,12
Bulo Burto,2022-05-30,34
Bulo Burto,2022-06-06,88
Bulo Burto,2022-06-27,83
Bulo Burto,2022-07-04,26
Bulo Burto,2022-08-01,357
Bulo Burto,2022-08-08,15660
Bulo Burto,2022-08-15,4719
Bulo Burto,2022-08-22,20081
Bulo Burto,2022-08-29,39
Bulo Burto,2022-09-05,2809
Bulo Burto,2022-09-12,12024
Bulo Burto,2022-09-19,29591
Bulo Burto,2022-09-26,8307
Bulo Burto,2022-10-03,66
Bulo Burto,2022-10-10,4701
Bulo Burto,2022-10-17,49
Bulo Burto,2022-10-24,73
Bulo Burto,2022-10-31,821
Bulo Burto,2022-11-07,188
Bulo Burto,2022-11-14,22
Bulo Burto,2022-11-21,19
Bulo Burto,2022-11-28,10
Bulo Burto,2022-12-05,8
Bulo Burto,2022-12-12,20
Bulo Burto,2023-01-02,47
Bulo Burto,2023-01-09,13
Bulo Burto,2023-01-16,11
Bulo Burto,2023-01-30,32
Bulo Burto,2023-02-13,335
Bulo Burto,2023-02-27,113
Bulo Burto,2023-03-06,168
Bulo Burto,2023-03-13,86
Bulo Burto,2023-03-20,14
Bulo Burto,2023-03-27,88
Bulo Burto,2023-04-03,92
Bulo Burto,2023-04-10,101
Bulo Burto,2023-04-17,22
Bulo Burto,2023-04-24,87
Bulo Burto,2023-05-01,67
Bulo Burto,2023-05-08,23
Bulo Burto,2023-05-22,217
Bulo Burto,2023-05-29,2400
Bulo Burto,2023-06-05,115
Bulo Burto,2023-06-12,36
Bulo Burto,2023-06-19,16
Bulo Burto,2023-06-26,10
Bulo Burto,2023-07-03,69
Bulo Burto,2023-07-10,78
Bulo Burto,2023-07-17,51
Bulo Burto,2023-07-24,39
Burco,2017-01-09,170
Burco,2017-01-23,240
Burco,2017-01-30,940
Burco,2017-03-13,7
Burco,2017-03-27,413
Burco,2017-04-03,321
Burco,2017-04-10,477
Burco,2017-04-17,462
Burco,2017-04-24,610
Burco,2017-05-01,201
Burco,2017-05-22,10
Burco,2017-06-05,114
Burco,2017-06-12,245
Burco,2017-06-19,828
Burco,2017-06-26,1148
Burco,2017-07-03,475
Burco,2017-07-10,48
Burco,2017-07-17,602
Burco,2017-07-24,219
Burco,2017-07-31,881
Burco,2017-08-07,662
Burco,2017-08-14,204
Burco,2017-08-21,86
Burco,2017-08-28,29
Burco,2017-09-18,16
Burco,2017-09-25,8
Burco,2017-10-02,9
Burco,2017-10-09,9
Burco,2017-10-16,27
Burco,2017-10-23,80
Burco,2017-10-30,12
Burco,2017-11-06,48
Burco,2017-11-13,10
Burco,2017-11-20,21
Burco,2017-11-27,6
Burco,2017-12-04,6
Burco,2017-12-11,5
Burco,2018-01-08,8
Burco,2018-01-15,6
Burco,2018-02-19,6
Burco,2018-02-26,3
Burco,2018-03-05,20
Burco,2018-04-09,18
Burco,2018-04-16,9
Burco,2018-05-07,3
Burco,2018-05-14,49
Burco,2018-05-21,45
Burco,2018-06-04,32
Burco,2018-06-11,13
Burco,2018-06-18,1
Burco,2018-06-25,9
Burco,2018-07-02,40
Burco,2018-07-09,59
Burco,2018-07-16,31
Burco,2018-07-23,55
Burco,2018-07-30,101
Burco,2018-08-06,32
Burco,2018-08-13,50
Burco,2018-08-20,19
Burco,2018-08-27,48
Burco,2018-09-03,109
Burco,2018-09-10,112
Burco,2018-09-17,189
Burco,2018-09-24,213
Burco,2018-10-01,256
Burco,2018-10-08,180
Burco,2018-10-15,109
Burco,2018-10-22,68
Burco,2018-10-29,42
Burco,2018-11-05,42
Burco,2018-11-12,88
Burco,2018-11-19,93
Burco,2018-11-26,94
Burco,2018-12-03,59
Burco,2018-12-10,32
Burco,2018-12-17,18
Burco,2018-12-24,8
Burco,2019-01-07,27
Burco,2019-01-14,21
Burco,2019-01-21,3
Burco,2019-01-28,55
Burco,2019-02-04,89
Burco,2019-02-11,111
Burco,2019-02-18,61
Burco,2019-02-25,30
Burco,2019-03-04,24
Burco,2019-03-11,23
Burco,2019-03-18,81
Burco,2019-03-25,62
Burco,2019-04-01,51
Burco,2019-04-08,83
Burco,2019-04-15,14
Burco,2019-04-22,12
Burco,2019-04-29,7
Burco,2019-05-06,4
Burco,2019-05-13,27
Burco,2019-05-20,19
Burco,2019-05-27,21
Burco,2019-06-03,26
Burco,2019-06-10,105
Burco,2019-06-17,39
Burco,2019-06-24,45
Burco,2019-07-01,6
Burco,2019-07-08,26
Burco,2019-07-15,66
Burco,2019-07-22,49
Burco,2019-07-29,12
Burco,2019-08-05,26
Burco,2019-08-12,72
Burco,2019-08-19,76
Burco,2019-08-26,19
Burco,2019-09-02,4
Burco,2019-09-09,11
Burco,2019-09-16,26
Burco,2019-09-23,23
Burco,2019-09-30,6
Burco,2019-10-07,21
Burco,2019-10-14,135
Burco,2019-10-21,22
Burco,2019-10-28,33
Burco,2019-11-04,74
Burco,2019-11-11,27
Burco,2019-11-25,6
Burco,2019-12-02,35
Burco,2019-12-09,35
Burco,2019-12-16,41
Burco,2019-12-23,19
Burco,2019-12-30,16
Burco,2020-01-06,24
Burco,2020-01-13,56
Burco,2020-01-20,50
Burco,2020-01-27,9
Burco,2020-02-03,7
Burco,2020-02-10,8
Burco,2020-02-17,19
Burco,2020-02-24,16
Burco,2020-03-09,10
Burco,2020-03-23,38
Burco,2020-03-30,79
Burco,2020-04-06,48
Burco,2020-04-13,4
Burco,2020-04-27,41
Burco,2020-05-04,38
Burco,2020-05-11,19
Burco,2020-05-18,9
Burco,2020-05-25,24
Burco,2020-06-01,53
Burco,2020-06-08,18
Burco,2020-06-15,4
Burco,2020-06-22,10
Burco,2020-06-29,27
Burco,2020-07-06,9
Burco,2020-07-13,4
Burco,2020-07-27,58
Burco,2020-08-03,77
Burco,2020-08-10,47
Burco,2020-08-17,10
Burco,2020-08-24,38
Burco,2020-08-31,60
Burco,2020-09-07,40
Burco,2020-09-14,46
Burco,2020-09-21,39
Burco,2020-09-28,59
Burco,2020-10-05,66
Burco,2020-10-12,13
Burco,2020-10-19,19
Burco,2020-10-26,34
Burco,2020-11-02,71
Burco,2020-11-09,64
Burco,2020-11-16,26
Burco,2020-11-23,23
Burco,2020-11-30,26
Burco,2020-12-07,7
Burco,2020-12-14,20
Burco,2021-01-04,21
Burco,2021-01-11,23
Burco,2021-01-18,20
Burco,2021-01-25,40
Burco,2021-02-01,32
Burco,2021-02-08,59
Burco,2021-02-15,4
Burco,2021-02-22,4
Burco,2021-03-08,10
Burco,2021-03-15,8
Burco,2021-03-29,29
Burco,2021-04-05,82
Burco,2021-04-12,48
Burco,2021-04-19,9
Burco,2021-04-26,6
Burco,2021-05-03,56
Burco,2021-05-10,32
Burco,2021-05-17,21
Burco,2021-05-24,24
Burco,2021-05-31,8
Burco,2021-06-07,38
Burco,2021-06-14,40
Burco,2021-06-21,18
Burco,2021-06-28,18
Burco,2021-07-05,43
Burco,2021-07-12,50
Burco,2021-07-19,8
Burco,2021-08-02,19
Burco,2021-08-09,52
Burco,2021-08-16,39
Burco,2021-08-23,5
Burco,2021-08-30,11
Burco,2021-09-06,39
Burco,2021-09-13,47
Burco,2021-09-20,6
Burco,2021-09-27,5
Burco,2021-10-04,28
Burco,2021-10-11,46
Burco,2021-10-18,41
Burco,2021-10-25,5
Burco,2021-11-01,13
Burco,2021-11-08,32
Burco,2021-11-15,8
Burco,2021-11-22,6
Burco,2021-11-29,24
Burco,2021-12-06,219
Burco,2021-12-13,228
Burco,2021-12-20,24
Burco,2021-12-27,5
Burco,2022-01-03,59
Burco,2022-01-10,76
Burco,2022-01-17,44
Burco,2022-01-31,1055
Burco,2022-02-07,12014
Burco,2022-02-14,6380
Burco,2022-02-21,5
Burco,2022-02-28,11
Burco,2022-03-07,1927
Burco,2022-03-14,1334
Burco,2022-03-28,3
Burco,2022-04-04,1814
Burco,2022-04-11,11
Burco,2022-04-18,9
Burco,2022-04-25,5
Burco,2022-05-02,13
Burco,2022-05-09,7347
Burco,2022-05-16,1213
Burco,2022-05-23,3
Burco,2022-05-30,3
Burco,2022-06-06,1533
Burco,2022-06-13,2130
Burco,2022-06-20,1511
Burco,2022-06-27,14
Burco,2022-07-04,51
Burco,2022-07-11,135
Burco,2022-07-18,27
Burco,2022-08-01,29
Burco,2022-08-08,10
Burco,2022-08-15,2714
Burco,2022-08-29,33
Burco,2022-09-05,30
Burco,2022-09-12,105
Burco,2022-09-19,657
Burco,2022-09-26,15
Burco,2022-10-03,88
Burco,2022-10-10,60
Burco,2022-10-17,680
Burco,2022-10-24,346
Burco,2022-10-31,51
Burco,2022-11-07,123
Burco,2022-11-14,56
Burco,2022-11-21,175
Burco,2022-11-28,175
Burco,2022-12-05,150
Burco,2022-12-12,223
Burco,2022-12-19,62
Burco,2022-12-26,30
Burco,2023-01-02,117
Burco,2023-01-09,31
Burco,2023-01-16,40
Burco,2023-01-23,72
Burco,2023-01-30,97
Burco,2023-02-06,268
Burco,2023-02-13,106
Burco,2023-02-20,140
Burco,2023-02-27,197
Burco,2023-03-06,147
Burco,2023-03-13,66
Burco,2023-03-20,4685
Burco,2023-03-27,107
Burco,2023-04-03,61
Burco,2023-04-10,51
Burco,2023-04-17,37
Burco,2023-04-24,73
Burco,2023-05-01,71
Burco,2023-05-08,128
Burco,2023-05-15,6070
Burco,2023-05-22,62
Burco,2023-05-29,87
Burco,2023-06-05,80
Burco,2023-06-12,137
Burco,2023-06-19,55
Burco,2023-06-26,36
Burco,2023-07-03,92
Burco,2023-07-10,67
Burco,2023-07-17,76
Burco,2023-07-24,113
Burtinle,2017-01-09,9
Burtinle,2017-01-16,22
Burtinle,2017-01-30,315
Burtinle,2017-02-06,7
Burtinle,2017-02-20,113
Burtinle,2017-03-06,6
Burtinle,2017-03-27,100
Burtinle,2017-04-10,102
Burtinle,2017-04-17,16
Burtinle,2017-05-15,9
Burtinle,2017-06-26,7
Burtinle,2017-07-24,7
Burtinle,2017-08-07,9
Burtinle,2017-08-14,22
Burtinle,2017-08-21,7
Burtinle,2017-08-28,6
Burtinle,2017-09-11,15
Burtinle,2017-09-18,5
Burtinle,2017-10-02,10
Burtinle,2017-10-30,177
Burtinle,2017-11-06,61
Burtinle,2017-11-13,8
Burtinle,2017-12-25,20
Burtinle,2018-01-01,10
Burtinle,2018-01-08,15
Burtinle,2018-01-15,5
Burtinle,2018-01-22,8
Burtinle,2018-01-29,22
Burtinle,2018-02-05,23
Burtinle,2018-02-12,38
Burtinle,2018-02-19,23
Burtinle,2018-02-26,31
Burtinle,2018-03-05,15
Burtinle,2018-03-12,21
Burtinle,2018-04-02,8
Burtinle,2018-04-16,6
Burtinle,2018-05-21,5
Burtinle,2018-05-28,238
Burtinle,2018-06-11,448
Burtinle,2018-06-25,6
Burtinle,2018-07-02,134
Burtinle,2018-07-09,37
Burtinle,2018-07-16,40
Burtinle,2018-07-30,8
Burtinle,2018-08-20,7
Burtinle,2018-09-10,147
Burtinle,2018-09-24,7
Burtinle,2018-10-15,7
Burtinle,2018-10-29,5
Burtinle,2018-11-05,15
Burtinle,2018-11-12,2
Burtinle,2018-11-19,7
Burtinle,2018-11-26,5
Burtinle,2018-12-03,11
Burtinle,2018-12-10,5
Burtinle,2019-01-14,6
Burtinle,2019-01-28,11
Burtinle,2019-02-04,29
Burtinle,2019-02-18,5
Burtinle,2019-03-04,5
Burtinle,2019-03-11,7
Burtinle,2019-03-18,6
Burtinle,2019-04-15,6
Burtinle,2019-04-29,8
Burtinle,2019-05-20,5
Burtinle,2019-06-24,5
Burtinle,2019-07-01,17
Burtinle,2019-08-19,6
Burtinle,2019-08-26,5
Burtinle,2019-09-02,28
Burtinle,2019-09-16,26
Burtinle,2019-09-23,19
Burtinle,2019-09-30,12
Burtinle,2019-10-07,31
Burtinle,2019-10-14,14
Burtinle,2019-11-04,5
Burtinle,2019-12-09,32
Burtinle,2019-12-30,6
Burtinle,2020-02-03,4
Burtinle,2020-03-02,13
Burtinle,2020-03-16,33
Burtinle,2020-03-30,4
Burtinle,2020-04-13,8
Burtinle,2020-04-27,83
Burtinle,2020-05-25,34
Burtinle,2020-06-01,5
Burtinle,2020-06-08,10
Burtinle,2020-06-15,112
Burtinle,2020-06-29,4
Burtinle,2020-07-06,39
Burtinle,2020-07-20,10
Burtinle,2020-07-27,14
Burtinle,2020-08-03,73
Burtinle,2020-08-10,4
Burtinle,2020-08-24,5
Burtinle,2020-08-31,79
Burtinle,2020-09-21,13
Burtinle,2020-09-28,6
Burtinle,2020-10-05,173
Burtinle,2020-12-14,5
Burtinle,2021-01-11,8
Burtinle,2021-01-25,4
Burtinle,2021-02-08,222
Burtinle,2021-02-15,8
Burtinle,2021-03-01,82
Burtinle,2021-03-22,8
Burtinle,2021-05-10,4
Burtinle,2021-05-31,87
Burtinle,2021-06-07,73
Burtinle,2021-06-21,269
Burtinle,2021-07-26,5
Burtinle,2021-08-09,14
Burtinle,2021-08-16,11
Burtinle,2021-08-23,5
Burtinle,2021-10-04,7
Burtinle,2021-10-25,8
Burtinle,2021-11-08,6
Burtinle,2021-11-15,28
Burtinle,2021-11-29,4
Burtinle,2021-12-06,175
Burtinle,2022-01-31,102
Burtinle,2022-02-14,81
Burtinle,2022-02-21,21
Burtinle,2022-02-28,5
Burtinle,2022-03-21,5
