district,week_start,battles,explosions,strategic_dev,viol_civ
Luuq,2022-06-27,1.0,0.0,0.0,0.0
Luuq,2022-07-04,2.0,0.0,0.0,1.0
Luuq,2022-07-11,0.0,0.0,1.0,0.0
Luuq,2022-07-25,0.0,0.0,0.0,1.0
Luuq,2022-08-01,0.0,3.0,0.0,0.0
Luuq,2022-08-08,1.0,1.0,0.0,0.0
Luuq,2022-09-19,0.0,0.0,0.0,1.0
Luuq,2022-10-03,2.0,0.0,0.0,0.0
Luuq,2022-12-05,0.0,1.0,0.0,0.0
Luuq,2023-02-13,1.0,0.0,0.0,0.0
Luuq,2023-03-13,0.0,1.0,0.0,0.0
Luuq,2023-04-03,0.0,0.0,0.0,1.0
Luuq,2023-04-10,0.0,1.0,0.0,0.0
Luuq,2023-04-17,0.0,1.0,0.0,0.0
Marka,2017-01-02,0.0,4.0,0.0,1.0
Marka,2017-01-09,0.0,0.0,0.0,1.0
Marka,2017-01-16,2.0,1.0,0.0,0.0
Marka,2017-01-23,5.0,2.0,1.0,0.0
Marka,2017-01-30,2.0,0.0,0.0,0.0
Marka,2017-02-13,0.0,0.0,0.0,1.0
Marka,2017-02-20,4.0,1.0,0.0,0.0
Marka,2017-02-27,0.0,0.0,0.0,1.0
Marka,2017-03-06,1.0,0.0,0.0,0.0
Marka,2017-03-13,0.0,0.0,0.0,1.0
Marka,2017-03-27,1.0,0.0,0.0,0.0
Marka,2017-04-03,3.0,2.0,0.0,0.0
Marka,2017-04-17,0.0,1.0,0.0,0.0
Marka,2017-04-24,2.0,0.0,0.0,1.0
Marka,2017-05-01,5.0,0.0,1.0,0.0
Marka,2017-05-08,0.0,3.0,0.0,1.0
Marka,2017-05-22,5.0,0.0,1.0,1.0
Marka,2017-05-29,2.0,3.0,0.0,0.0
Marka,2017-06-05,1.0,2.0,1.0,0.0
Marka,2017-06-12,1.0,0.0,0.0,0.0
Marka,2017-06-19,1.0,0.0,0.0,0.0
Marka,2017-06-26,2.0,0.0,0.0,0.0
Marka,2017-07-03,0.0,1.0,0.0,0.0
Marka,2017-07-10,1.0,1.0,1.0,1.0
Marka,2017-07-24,3.0,0.0,1.0,0.0
Marka,2017-07-31,4.0,0.0,1.0,0.0
Marka,2017-08-07,2.0,1.0,0.0,0.0
Marka,2017-08-14,2.0,0.0,0.0,0.0
Marka,2017-08-21,2.0,0.0,0.0,0.0
Marka,2017-08-28,2.0,0.0,0.0,3.0
Marka,2017-09-04,3.0,1.0,0.0,1.0
Marka,2017-09-11,0.0,2.0,0.0,1.0
Marka,2017-09-18,3.0,0.0,0.0,0.0
Marka,2017-09-25,0.0,2.0,0.0,0.0
Marka,2017-10-02,0.0,3.0,0.0,0.0
Marka,2017-10-16,2.0,2.0,0.0,0.0
Marka,2017-10-23,1.0,0.0,1.0,3.0
Marka,2017-10-30,1.0,2.0,0.0,0.0
Marka,2017-11-06,0.0,1.0,0.0,0.0
Marka,2017-11-13,1.0,1.0,1.0,0.0
Marka,2017-11-20,4.0,1.0,0.0,1.0
Marka,2017-11-27,1.0,2.0,0.0,0.0
Marka,2017-12-04,1.0,0.0,1.0,0.0
Marka,2017-12-18,1.0,0.0,0.0,0.0
Marka,2017-12-25,0.0,1.0,0.0,1.0
Marka,2018-01-01,2.0,2.0,0.0,0.0
Marka,2018-01-08,1.0,3.0,0.0,0.0
Marka,2018-01-15,3.0,1.0,0.0,0.0
Marka,2018-01-22,4.0,2.0,1.0,0.0
Marka,2018-01-29,2.0,2.0,0.0,0.0
Marka,2018-02-05,1.0,1.0,0.0,0.0
Marka,2018-02-12,2.0,1.0,0.0,0.0
Marka,2018-02-19,2.0,1.0,0.0,0.0
Marka,2018-02-26,1.0,0.0,0.0,0.0
Marka,2018-03-05,2.0,1.0,1.0,0.0
Marka,2018-03-12,3.0,2.0,0.0,0.0
Marka,2018-03-19,1.0,0.0,0.0,0.0
Marka,2018-03-26,2.0,2.0,0.0,0.0
Marka,2018-04-09,3.0,1.0,0.0,0.0
Marka,2018-04-23,3.0,1.0,0.0,0.0
Marka,2018-05-07,1.0,1.0,1.0,1.0
Marka,2018-05-21,4.0,1.0,1.0,0.0
Marka,2018-05-28,3.0,3.0,0.0,1.0
Marka,2018-06-11,1.0,1.0,1.0,0.0
Marka,2018-06-25,4.0,3.0,1.0,0.0
Marka,2018-07-02,0.0,1.0,0.0,0.0
Marka,2018-07-09,2.0,0.0,0.0,0.0
Marka,2018-07-23,0.0,2.0,0.0,0.0
Marka,2018-07-30,2.0,0.0,0.0,0.0
Marka,2018-08-13,5.0,6.0,0.0,0.0
Marka,2018-08-20,5.0,1.0,0.0,0.0
Marka,2018-08-27,7.0,0.0,1.0,0.0
Marka,2018-09-03,1.0,1.0,0.0,0.0
Marka,2018-09-10,1.0,1.0,0.0,1.0
Marka,2018-09-17,6.0,3.0,0.0,0.0
Marka,2018-09-24,2.0,1.0,0.0,0.0
Marka,2018-10-01,1.0,0.0,1.0,0.0
Marka,2018-10-08,5.0,0.0,0.0,0.0
Marka,2018-10-15,3.0,0.0,0.0,1.0
Marka,2018-10-22,0.0,1.0,0.0,2.0
Marka,2018-10-29,2.0,1.0,0.0,0.0
Marka,2018-11-05,1.0,0.0,0.0,1.0
Marka,2018-11-12,0.0,1.0,0.0,0.0
Marka,2018-11-19,2.0,0.0,0.0,0.0
Marka,2018-11-26,2.0,2.0,0.0,0.0
Marka,2018-12-03,1.0,3.0,0.0,0.0
Marka,2018-12-10,0.0,5.0,0.0,0.0
Marka,2018-12-17,0.0,3.0,1.0,0.0
Marka,2018-12-24,1.0,1.0,0.0,0.0
Marka,2018-12-31,0.0,1.0,0.0,1.0
Marka,2019-01-07,2.0,0.0,0.0,0.0
Marka,2019-01-14,1.0,0.0,0.0,0.0
Marka,2019-01-21,0.0,1.0,0.0,0.0
Marka,2019-01-28,4.0,3.0,0.0,0.0
Marka,2019-02-04,4.0,5.0,0.0,0.0
Marka,2019-02-11,4.0,2.0,0.0,0.0
Marka,2019-02-18,3.0,1.0,0.0,0.0
Marka,2019-02-25,3.0,1.0,0.0,0.0
Marka,2019-03-04,5.0,0.0,1.0,0.0
Marka,2019-03-11,2.0,3.0,0.0,0.0
Marka,2019-03-18,2.0,2.0,2.0,0.0
Marka,2019-03-25,5.0,0.0,0.0,0.0
Marka,2019-04-01,4.0,2.0,0.0,1.0
Marka,2019-04-08,3.0,1.0,0.0,0.0
Marka,2019-04-15,2.0,0.0,0.0,1.0
Marka,2019-04-22,2.0,1.0,1.0,0.0
Marka,2019-04-29,4.0,0.0,1.0,0.0
Marka,2019-05-06,1.0,3.0,0.0,1.0
Marka,2019-05-13,1.0,0.0,0.0,1.0
Marka,2019-05-27,2.0,1.0,0.0,0.0
Marka,2019-06-03,1.0,1.0,0.0,0.0
Marka,2019-06-10,1.0,0.0,0.0,0.0
Marka,2019-06-17,3.0,1.0,1.0,0.0
Marka,2019-06-24,4.0,0.0,0.0,0.0
Marka,2019-07-01,1.0,0.0,1.0,0.0
Marka,2019-07-08,3.0,0.0,1.0,0.0
Marka,2019-07-15,2.0,0.0,0.0,0.0
Marka,2019-07-22,5.0,0.0,0.0,0.0
Marka,2019-07-29,2.0,0.0,0.0,0.0
Marka,2019-08-05,1.0,1.0,0.0,0.0
Marka,2019-08-12,2.0,2.0,0.0,0.0
Marka,2019-08-26,6.0,1.0,0.0,0.0
Marka,2019-09-02,3.0,1.0,1.0,0.0
Marka,2019-09-09,4.0,2.0,0.0,0.0
Marka,2019-09-16,3.0,0.0,0.0,1.0
Marka,2019-09-23,6.0,1.0,3.0,0.0
Marka,2019-09-30,0.0,3.0,0.0,0.0
Marka,2019-10-07,0.0,1.0,0.0,0.0
Marka,2019-10-21,1.0,2.0,0.0,0.0
Marka,2019-10-28,4.0,1.0,0.0,0.0
Marka,2019-11-04,2.0,0.0,0.0,0.0
Marka,2019-11-11,3.0,2.0,1.0,1.0
Marka,2019-11-18,5.0,2.0,0.0,0.0
Marka,2019-11-25,2.0,0.0,0.0,0.0
Marka,2019-12-02,1.0,1.0,0.0,0.0
Marka,2019-12-09,2.0,0.0,0.0,0.0
Marka,2019-12-16,1.0,0.0,0.0,0.0
Marka,2019-12-23,0.0,1.0,0.0,0.0
Marka,2019-12-30,3.0,0.0,0.0,0.0
Marka,2020-01-06,3.0,0.0,0.0,0.0
Marka,2020-01-13,2.0,0.0,0.0,0.0
Marka,2020-01-20,2.0,1.0,0.0,0.0
Marka,2020-01-27,3.0,0.0,0.0,0.0
Marka,2020-02-03,2.0,1.0,0.0,0.0
Marka,2020-02-10,2.0,1.0,0.0,0.0
Marka,2020-02-17,1.0,1.0,0.0,0.0
Marka,2020-02-24,1.0,0.0,0.0,0.0
Marka,2020-03-02,1.0,1.0,0.0,0.0
Marka,2020-03-09,0.0,3.0,1.0,0.0
Marka,2020-03-16,2.0,6.0,0.0,0.0
Marka,2020-03-23,4.0,5.0,0.0,0.0
Marka,2020-03-30,4.0,2.0,0.0,0.0
Marka,2020-04-06,1.0,1.0,0.0,0.0
Marka,2020-04-13,5.0,1.0,0.0,0.0
Marka,2020-04-20,2.0,2.0,0.0,0.0
Marka,2020-04-27,4.0,1.0,0.0,0.0
Marka,2020-05-04,3.0,0.0,0.0,0.0
Marka,2020-05-11,1.0,0.0,0.0,0.0
Marka,2020-05-18,3.0,2.0,0.0,0.0
Marka,2020-05-25,4.0,0.0,0.0,0.0
Marka,2020-06-01,4.0,0.0,0.0,0.0
Marka,2020-06-08,4.0,1.0,0.0,0.0
Marka,2020-06-15,4.0,0.0,0.0,0.0
Marka,2020-06-22,5.0,0.0,0.0,0.0
Marka,2020-06-29,1.0,0.0,0.0,0.0
Marka,2020-07-06,3.0,0.0,0.0,0.0
Marka,2020-07-13,4.0,2.0,0.0,0.0
Marka,2020-07-20,1.0,0.0,0.0,0.0
Marka,2020-07-27,2.0,0.0,0.0,0.0
Marka,2020-08-03,3.0,0.0,0.0,0.0
Marka,2020-08-10,6.0,1.0,0.0,0.0
Marka,2020-08-17,4.0,0.0,1.0,0.0
Marka,2020-08-24,3.0,0.0,0.0,0.0
Marka,2020-08-31,5.0,0.0,0.0,0.0
Marka,2020-09-07,2.0,0.0,0.0,0.0
Marka,2020-09-14,0.0,1.0,0.0,0.0
Marka,2020-09-21,4.0,0.0,0.0,0.0
Marka,2020-10-05,4.0,1.0,0.0,0.0
Marka,2020-10-12,2.0,0.0,0.0,0.0
Marka,2020-10-19,4.0,0.0,0.0,0.0
Marka,2020-10-26,6.0,0.0,0.0,0.0
Marka,2020-11-02,4.0,1.0,0.0,0.0
Marka,2020-11-09,3.0,2.0,0.0,0.0
Marka,2020-11-16,2.0,1.0,0.0,0.0
Marka,2020-11-23,7.0,0.0,0.0,0.0
Marka,2020-11-30,5.0,0.0,0.0,0.0
Marka,2020-12-07,9.0,1.0,0.0,0.0
Marka,2020-12-14,2.0,0.0,0.0,0.0
Marka,2020-12-21,9.0,0.0,0.0,0.0
Marka,2020-12-28,2.0,0.0,0.0,0.0
Marka,2021-01-04,0.0,1.0,0.0,1.0
Marka,2021-01-11,3.0,3.0,0.0,0.0
Marka,2021-01-18,2.0,4.0,0.0,0.0
Marka,2021-01-25,1.0,3.0,0.0,0.0
Marka,2021-02-01,6.0,4.0,0.0,0.0
Marka,2021-02-08,1.0,0.0,0.0,0.0
Marka,2021-02-15,6.0,3.0,0.0,0.0
Marka,2021-02-22,5.0,0.0,0.0,0.0
Marka,2021-03-01,4.0,1.0,0.0,0.0
Marka,2021-03-08,5.0,4.0,0.0,0.0
Marka,2021-03-15,3.0,1.0,0.0,0.0
Marka,2021-03-22,3.0,0.0,1.0,0.0
Marka,2021-03-29,3.0,0.0,0.0,0.0
Marka,2021-04-05,3.0,0.0,0.0,0.0
Marka,2021-04-12,5.0,0.0,0.0,0.0
Marka,2021-04-19,2.0,1.0,0.0,0.0
Marka,2021-04-26,6.0,0.0,0.0,0.0
Marka,2021-05-03,3.0,0.0,0.0,0.0
Marka,2021-05-17,4.0,0.0,0.0,0.0
Marka,2021-05-24,5.0,1.0,0.0,0.0
Marka,2021-05-31,5.0,0.0,0.0,0.0
Marka,2021-06-07,3.0,4.0,0.0,0.0
Marka,2021-06-14,1.0,2.0,0.0,0.0
Marka,2021-06-21,6.0,2.0,0.0,0.0
Marka,2021-06-28,5.0,1.0,0.0,0.0
Marka,2021-07-05,1.0,4.0,0.0,0.0
Marka,2021-07-12,2.0,1.0,0.0,0.0
Marka,2021-07-19,3.0,0.0,0.0,0.0
Marka,2021-08-02,1.0,3.0,0.0,0.0
Marka,2021-08-09,0.0,2.0,0.0,0.0
Marka,2021-08-16,0.0,1.0,0.0,0.0
Marka,2021-08-23,6.0,0.0,0.0,0.0
Marka,2021-08-30,1.0,1.0,0.0,0.0
Marka,2021-09-13,5.0,0.0,0.0,0.0
Marka,2021-09-20,8.0,1.0,0.0,0.0
Marka,2021-09-27,8.0,1.0,0.0,0.0
Marka,2021-10-04,8.0,0.0,0.0,0.0
Marka,2021-10-11,3.0,0.0,0.0,0.0
Marka,2021-10-18,5.0,0.0,0.0,0.0
Marka,2021-10-25,6.0,2.0,0.0,0.0
Marka,2021-11-01,4.0,0.0,0.0,0.0
Marka,2021-11-08,5.0,1.0,0.0,0.0
Marka,2021-11-15,3.0,1.0,0.0,0.0
Marka,2021-11-22,3.0,1.0,0.0,0.0
Marka,2021-11-29,8.0,0.0,0.0,0.0
Marka,2021-12-06,1.0,1.0,0.0,1.0
Marka,2021-12-13,5.0,3.0,0.0,1.0
Marka,2021-12-20,6.0,1.0,0.0,0.0
Marka,2021-12-27,9.0,1.0,0.0,0.0
Marka,2022-01-03,1.0,0.0,0.0,0.0
Marka,2022-01-17,2.0,1.0,0.0,0.0
Marka,2022-01-24,11.0,1.0,0.0,1.0
Marka,2022-01-31,0.0,2.0,0.0,0.0
Marka,2022-02-07,1.0,0.0,0.0,0.0
Marka,2022-02-14,3.0,0.0,0.0,0.0
Marka,2022-02-21,0.0,0.0,1.0,0.0
Marka,2022-02-28,3.0,0.0,0.0,0.0
Marka,2022-03-07,3.0,0.0,0.0,0.0
Marka,2022-03-14,1.0,1.0,1.0,0.0
Marka,2022-03-21,2.0,0.0,0.0,0.0
Marka,2022-03-28,3.0,0.0,0.0,0.0
Marka,2022-04-04,9.0,0.0,0.0,0.0
Marka,2022-04-11,3.0,0.0,0.0,0.0
Marka,2022-04-18,3.0,0.0,0.0,0.0
Marka,2022-04-25,5.0,1.0,0.0,0.0
Marka,2022-05-02,2.0,1.0,1.0,0.0
Marka,2022-05-09,8.0,2.0,0.0,0.0
Marka,2022-05-16,11.0,1.0,0.0,1.0
Marka,2022-05-23,8.0,1.0,0.0,0.0
Marka,2022-06-06,8.0,2.0,0.0,0.0
Marka,2022-06-13,5.0,1.0,0.0,1.0
Marka,2022-06-20,5.0,0.0,0.0,0.0
Marka,2022-06-27,1.0,1.0,0.0,0.0
Marka,2022-07-04,0.0,1.0,0.0,0.0
Marka,2022-07-11,4.0,0.0,0.0,0.0
Marka,2022-07-18,8.0,0.0,0.0,0.0
Marka,2022-07-25,0.0,1.0,0.0,0.0
Marka,2022-08-01,11.0,1.0,0.0,0.0
Marka,2022-08-08,1.0,1.0,0.0,0.0
Marka,2022-08-15,11.0,0.0,0.0,0.0
Marka,2022-08-22,9.0,0.0,3.0,1.0
Marka,2022-09-05,9.0,0.0,0.0,0.0
Marka,2022-09-12,8.0,1.0,0.0,0.0
Marka,2022-09-19,7.0,0.0,0.0,0.0
Marka,2022-10-03,3.0,1.0,0.0,0.0
Marka,2022-10-10,8.0,1.0,0.0,0.0
Marka,2022-10-17,5.0,0.0,0.0,0.0
Marka,2022-10-24,0.0,1.0,0.0,1.0
Marka,2022-10-31,1.0,1.0,0.0,0.0
Marka,2022-11-07,2.0,1.0,0.0,0.0
Marka,2022-11-14,2.0,2.0,0.0,0.0
Marka,2022-11-21,5.0,1.0,0.0,0.0
Marka,2022-11-28,2.0,0.0,0.0,0.0
Marka,2022-12-05,0.0,1.0,0.0,0.0
Marka,2022-12-12,8.0,0.0,0.0,0.0
Marka,2022-12-19,3.0,0.0,0.0,0.0
Marka,2022-12-26,8.0,0.0,2.0,0.0
Marka,2023-01-02,2.0,0.0,0.0,0.0
Marka,2023-01-09,5.0,5.0,1.0,0.0
Marka,2023-01-16,5.0,3.0,0.0,0.0
Marka,2023-01-23,4.0,0.0,0.0,0.0
Marka,2023-01-30,1.0,0.0,0.0,0.0
Marka,2023-02-06,1.0,1.0,0.0,0.0
Marka,2023-02-13,0.0,1.0,1.0,0.0
Marka,2023-02-20,2.0,0.0,1.0,0.0
Marka,2023-02-27,0.0,4.0,1.0,0.0
Marka,2023-03-06,0.0,0.0,1.0,1.0
Marka,2023-03-20,0.0,1.0,0.0,0.0
Marka,2023-04-10,1.0,1.0,1.0,0.0
Marka,2023-04-17,1.0,0.0,0.0,1.0
Marka,2023-05-01,0.0,3.0,0.0,0.0
Marka,2023-05-08,7.0,2.0,2.0,0.0
Marka,2023-05-15,8.0,1.0,0.0,0.0
Marka,2023-05-22,1.0,3.0,0.0,0.0
Marka,2023-05-29,2.0,3.0,3.0,0.0
Marka,2023-06-05,3.0,5.0,1.0,0.0
Marka,2023-06-12,12.0,2.0,1.0,0.0
Marka,2023-06-19,3.0,2.0,0.0,0.0
Marka,2023-06-26,1.0,0.0,0.0,0.0
Marka,2023-07-03,2.0,2.0,0.0,0.0
Marka,2023-07-10,3.0,0.0,1.0,0.0
Marka,2023-07-17,1.0,1.0,1.0,0.0
Marka,2023-07-24,2.0,0.0,0.0,0.0
Owdweyne,2017-03-27,0.0,0.0,1.0,0.0
Owdweyne,2017-10-16,0.0,0.0,0.0,1.0
Owdweyne,2017-11-06,0.0,1.0,0.0,0.0
Owdweyne,2018-10-29,0.0,1.0,0.0,0.0
Owdweyne,2019-05-06,0.0,1.0,0.0,0.0
Owdweyne,2019-05-20,0.0,3.0,0.0,0.0
Owdweyne,2019-06-03,0.0,1.0,0.0,0.0
Owdweyne,2019-07-22,0.0,1.0,0.0,0.0
Owdweyne,2019-10-21,0.0,1.0,0.0,0.0
Owdweyne,2021-03-15,1.0,0.0,0.0,0.0
Owdweyne,2021-04-05,1.0,0.0,0.0,0.0
Owdweyne,2021-12-06,2.0,0.0,0.0,0.0
Owdweyne,2023-07-24,1.0,0.0,0.0,0.0
Qandala,2017-01-23,1.0,0.0,0.0,1.0
Qandala,2017-01-30,0.0,0.0,1.0,0.0
Qandala,2017-02-06,1.0,0.0,0.0,0.0
Qandala,2017-03-27,1.0,1.0,0.0,0.0
Qandala,2017-04-10,0.0,0.0,1.0,0.0
Qandala,2017-05-22,1.0,0.0,0.0,0.0
Qandala,2017-06-05,0.0,0.0,1.0,1.0
Qandala,2017-06-12,0.0,0.0,1.0,0.0
Qandala,2017-06-19,1.0,0.0,0.0,0.0
Qandala,2017-06-26,1.0,0.0,0.0,1.0
Qandala,2017-10-16,0.0,0.0,0.0,1.0
Qandala,2017-10-23,1.0,0.0,0.0,0.0
Qandala,2017-10-30,0.0,1.0,0.0,1.0
Qandala,2017-11-06,0.0,2.0,0.0,0.0
Qandala,2017-11-20,1.0,0.0,0.0,0.0
Qandala,2017-11-27,0.0,2.0,0.0,0.0
Qandala,2018-02-19,1.0,0.0,0.0,0.0
Qandala,2018-02-26,0.0,0.0,1.0,0.0
Qandala,2018-04-02,0.0,1.0,0.0,0.0
Qandala,2018-05-28,1.0,1.0,0.0,1.0
Qandala,2018-12-17,1.0,0.0,0.0,0.0
Qandala,2018-12-24,1.0,0.0,0.0,0.0
Qandala,2019-01-28,2.0,0.0,0.0,0.0
Qandala,2019-02-04,1.0,0.0,0.0,0.0
Qandala,2019-04-01,1.0,0.0,0.0,0.0
Qandala,2019-05-20,1.0,0.0,0.0,0.0
Qandala,2020-07-20,1.0,0.0,0.0,0.0
Qandala,2020-12-28,1.0,0.0,0.0,0.0
Qandala,2021-03-22,1.0,0.0,0.0,0.0
Qandala,2021-03-29,1.0,1.0,0.0,0.0
Qandala,2021-06-14,1.0,0.0,0.0,0.0
Qandala,2021-06-21,0.0,1.0,0.0,0.0
Qandala,2021-06-28,0.0,1.0,0.0,0.0
Qandala,2021-07-05,1.0,1.0,0.0,0.0
Qandala,2021-07-12,2.0,0.0,0.0,0.0
Qandala,2021-08-16,0.0,0.0,0.0,1.0
Qandala,2021-08-30,0.0,1.0,0.0,0.0
Qandala,2022-01-03,1.0,0.0,0.0,0.0
Qandala,2022-07-18,0.0,0.0,1.0,0.0
Qandala,2022-07-25,1.0,0.0,0.0,0.0
Qandala,2023-01-09,1.0,0.0,0.0,0.0
Qandala,2023-01-23,0.0,1.0,0.0,0.0
Qandala,2023-02-06,0.0,1.0,0.0,0.0
Qandala,2023-02-27,1.0,0.0,0.0,0.0
Qandala,2023-03-06,2.0,0.0,0.0,0.0
Qandala,2023-03-13,1.0,0.0,0.0,0.0
Qandala,2023-03-20,2.0,0.0,0.0,0.0
Qandala,2023-03-27,1.0,0.0,0.0,0.0
Qandala,2023-04-03,2.0,0.0,0.0,0.0
Qandala,2023-04-10,0.0,1.0,0.0,0.0
Qansax Dheere,2017-02-20,1.0,0.0,0.0,1.0
Qansax Dheere,2017-03-13,1.0,0.0,0.0,0.0
Qansax Dheere,2017-03-20,0.0,0.0,0.0,1.0
Qansax Dheere,2017-05-15,0.0,1.0,0.0,0.0
Qansax Dheere,2017-06-12,2.0,0.0,0.0,1.0
Qansax Dheere,2017-07-10,1.0,0.0,0.0,0.0
Qansax Dheere,2017-07-17,0.0,0.0,1.0,0.0
Qansax Dheere,2017-07-31,0.0,0.0,1.0,0.0
Qansax Dheere,2017-08-07,0.0,2.0,0.0,0.0
Qansax Dheere,2017-12-04,2.0,0.0,0.0,0.0
Qansax Dheere,2018-01-01,0.0,0.0,0.0,1.0
Qansax Dheere,2018-01-08,0.0,1.0,0.0,1.0
Qansax Dheere,2018-02-05,1.0,0.0,0.0,0.0
Qansax Dheere,2018-02-26,1.0,1.0,1.0,0.0
Qansax Dheere,2018-03-12,1.0,1.0,0.0,0.0
Qansax Dheere,2018-04-30,0.0,1.0,0.0,0.0
Qansax Dheere,2018-05-21,0.0,0.0,1.0,1.0
Qansax Dheere,2018-06-11,2.0,0.0,0.0,0.0
Qansax Dheere,2018-06-25,0.0,0.0,0.0,1.0
Qansax Dheere,2018-07-09,1.0,0.0,0.0,0.0
Qansax Dheere,2018-10-01,0.0,0.0,0.0,1.0
Qansax Dheere,2018-10-22,1.0,0.0,0.0,0.0
Qansax Dheere,2019-01-07,2.0,0.0,0.0,0.0
Qansax Dheere,2019-01-28,0.0,0.0,0.0,1.0
Qansax Dheere,2019-02-04,0.0,0.0,0.0,2.0
Qansax Dheere,2019-03-18,0.0,1.0,0.0,0.0
Qansax Dheere,2019-03-25,0.0,1.0,0.0,0.0
Qansax Dheere,2019-04-01,0.0,1.0,0.0,0.0
Qansax Dheere,2019-05-13,1.0,0.0,0.0,0.0
Qansax Dheere,2019-05-27,1.0,0.0,0.0,0.0
Qansax Dheere,2019-06-10,0.0,1.0,0.0,0.0
Qansax Dheere,2019-06-17,0.0,2.0,0.0,0.0
Qansax Dheere,2019-07-01,0.0,1.0,0.0,0.0
Qansax Dheere,2019-08-19,0.0,1.0,0.0,0.0
Qansax Dheere,2019-08-26,0.0,0.0,1.0,0.0
Qansax Dheere,2019-09-09,0.0,1.0,0.0,0.0
Qansax Dheere,2019-09-16,0.0,1.0,0.0,0.0
Qansax Dheere,2019-10-07,0.0,0.0,0.0,1.0
Qansax Dheere,2019-12-09,0.0,1.0,0.0,0.0
Qansax Dheere,2019-12-30,1.0,0.0,0.0,0.0
Qansax Dheere,2020-03-16,0.0,1.0,0.0,0.0
Qansax Dheere,2020-05-18,1.0,0.0,0.0,0.0
Qansax Dheere,2020-05-25,1.0,1.0,0.0,1.0
Qansax Dheere,2020-06-01,1.0,1.0,0.0,0.0
Qansax Dheere,2020-08-03,1.0,1.0,0.0,0.0
Qansax Dheere,2020-08-24,0.0,0.0,1.0,0.0
Qansax Dheere,2020-09-14,0.0,0.0,0.0,1.0
Qansax Dheere,2020-09-21,0.0,0.0,0.0,1.0
Qansax Dheere,2020-10-12,0.0,1.0,0.0,0.0
Qansax Dheere,2020-10-19,0.0,2.0,0.0,0.0
Qansax Dheere,2020-10-26,0.0,1.0,0.0,0.0
Qansax Dheere,2020-11-16,1.0,1.0,0.0,0.0
Qansax Dheere,2020-11-30,1.0,0.0,0.0,0.0
Qansax Dheere,2020-12-21,1.0,0.0,0.0,0.0
Qansax Dheere,2021-01-04,1.0,0.0,0.0,0.0
Qansax Dheere,2021-01-11,1.0,0.0,0.0,0.0
Qansax Dheere,2021-01-18,1.0,0.0,0.0,1.0
Qansax Dheere,2021-01-25,1.0,0.0,0.0,0.0
Qansax Dheere,2021-02-15,0.0,1.0,0.0,0.0
Qansax Dheere,2021-02-22,2.0,0.0,0.0,0.0
Qansax Dheere,2021-03-01,0.0,2.0,0.0,0.0
Qansax Dheere,2021-03-29,1.0,0.0,0.0,0.0
Qansax Dheere,2021-04-05,1.0,0.0,0.0,0.0
Qansax Dheere,2021-04-26,0.0,0.0,0.0,1.0
Qansax Dheere,2021-05-03,1.0,0.0,0.0,0.0
Qansax Dheere,2021-05-17,2.0,0.0,0.0,0.0
Qansax Dheere,2021-05-24,0.0,0.0,0.0,1.0
Qansax Dheere,2021-06-28,1.0,0.0,0.0,0.0
Qansax Dheere,2021-07-12,0.0,1.0,0.0,0.0
Qansax Dheere,2021-07-19,0.0,1.0,0.0,0.0
Qansax Dheere,2021-08-02,1.0,0.0,0.0,0.0
Qansax Dheere,2021-08-23,1.0,0.0,0.0,0.0
Qansax Dheere,2021-08-30,1.0,0.0,0.0,0.0
Qansax Dheere,2021-09-13,2.0,0.0,0.0,0.0
Qansax Dheere,2021-09-27,0.0,2.0,0.0,0.0
Qansax Dheere,2021-10-25,1.0,0.0,0.0,0.0
Qansax Dheere,2021-11-01,1.0,0.0,0.0,0.0
Qansax Dheere,2021-11-22,1.0,0.0,0.0,0.0
Qansax Dheere,2021-12-13,1.0,0.0,0.0,0.0
Qansax Dheere,2021-12-27,1.0,0.0,0.0,0.0
Qansax Dheere,2022-01-31,1.0,0.0,0.0,0.0
Qansax Dheere,2022-02-21,1.0,0.0,0.0,0.0
Qansax Dheere,2022-03-21,0.0,0.0,0.0,1.0
Qansax Dheere,2022-05-02,0.0,1.0,0.0,0.0
Qansax Dheere,2022-08-08,1.0,0.0,0.0,0.0
Qansax Dheere,2022-08-15,0.0,1.0,0.0,0.0
Qansax Dheere,2022-08-22,0.0,0.0,1.0,0.0
Qansax Dheere,2022-08-29,0.0,0.0,0.0,1.0
Qansax Dheere,2022-09-12,1.0,0.0,0.0,0.0
Qansax Dheere,2022-09-19,0.0,1.0,0.0,0.0
Qansax Dheere,2022-10-31,1.0,0.0,0.0,0.0
Qansax Dheere,2022-11-07,1.0,0.0,0.0,0.0
Qansax Dheere,2022-11-21,3.0,0.0,0.0,0.0
Qansax Dheere,2022-12-12,1.0,0.0,0.0,0.0
Qansax Dheere,2023-01-02,1.0,0.0,0.0,0.0
Qansax Dheere,2023-01-09,1.0,0.0,1.0,0.0
Qansax Dheere,2023-01-16,1.0,0.0,0.0,0.0
Qansax Dheere,2023-02-13,2.0,0.0,0.0,0.0
Qansax Dheere,2023-03-06,1.0,0.0,0.0,0.0
Qansax Dheere,2023-03-13,0.0,0.0,0.0,1.0
Qansax Dheere,2023-04-03,1.0,0.0,0.0,0.0
Qansax Dheere,2023-05-08,1.0,0.0,0.0,0.0
Qansax Dheere,2023-05-15,1.0,0.0,0.0,0.0
Qansax Dheere,2023-05-22,1.0,0.0,0.0,0.0
